binEndSec,binSec,matchNumber,passActive,second,shootActive,teamNumber
82,1,15,0.0,81,0.0,5124
83,1,15,0.0,82,0.0,5124
84,1,15,0.0,83,0.0,5124
85,1,15,0.0,84,0.0,5124
86,1,15,0.0,85,0.0,5124
87,1,15,0.0,86,0.0,5124
88,1,15,0.0,87,0.0,5124
89,1,15,0.0,88,0.0,5124
90,1,15,0.0,89,0.0,5124
91,1,15,0.0,90,0.0,5124
92,1,15,0.0,91,0.0,5124
93,1,15,0.0,92,0.0,5124
94,1,15,0.0,93,0.0,5124
95,1,15,0.0,94,0.0,5124
96,1,15,0.0,95,0.0,5124
97,1,15,0.0,96,0.0,5124
98,1,15,0.0,97,0.0,5124
99,1,15,0.0,98,0.0,5124
100,1,15,0.0,99,0.0,5124
101,1,15,0.0,100,0.0,5124
102,1,15,0.0,101,0.0,5124
103,1,15,0.0,102,0.0,5124
104,1,15,0.0,103,0.0,5124
105,1,15,0.0,104,0.0,5124
106,1,15,0.0,105,0.0,5124
107,1,15,0.0,106,0.0,5124
108,1,15,0.0,107,0.0,5124
109,1,15,0.0,108,0.0,5124
110,1,15,0.0,109,0.0,5124
111,1,15,0.0,110,0.0,5124
112,1,15,0.0,111,0.0,5124
113,1,15,0.0,112,0.0,5124
114,1,15,0.0,113,0.0,5124
115,1,15,0.0,114,0.0,5124
116,1,15,0.0,115,0.0,5124
117,1,15,0.0,116,0.0,5124
118,1,15,0.0,117,0.0,5124
119,1,15,0.0,118,0.0,5124
120,1,15,0.0,119,0.0,5124
121,1,15,0.0,120,0.0,5124
122,1,15,0.0,121,0.0,5124
123,1,15,0.0,122,0.0,5124
124,1,15,0.0,123,0.0,5124
125,1,15,0.0,124,0.0,5124
126,1,15,0.0,125,0.0,5124
127,1,15,0.0,126,0.0,5124
128,1,15,0.0,127,0.0,5124
129,1,15,0.0,128,0.0,5124
130,1,15,0.0,129,0.0,5124
131,1,15,0.0,130,0.0,5124
132,1,15,0.0,131,0.0,5124
133,1,15,0.0,132,0.0,5124
134,1,15,0.0,133,0.0,5124
135,1,15,0.0,134,0.0,5124
136,1,15,0.0,135,0.0,5124
137,1,15,0.0,136,0.0,5124
138,1,15,0.0,137,0.0,5124
139,1,15,0.0,138,0.0,5124
140,1,15,0.0,139,0.0,5124
141,1,15,0.0,140,0.0,5124
142,1,15,0.0,141,0.0,5124
143,1,15,0.0,142,0.0,5124
144,1,15,0.0,143,0.0,5124
145,1,15,0.0,144,0.0,5124
146,1,15,0.0,145,0.0,5124
147,1,15,0.0,146,0.0,5124
148,1,15,0.0,147,0.0,5124
149,1,15,0.0,148,0.0,5124
150,1,15,0.0,149,0.0,5124
151,1,15,0.0,150,0.0,5124
152,1,15,0.0,151,0.0,5124
153,1,15,0.0,152,0.0,5124
154,1,15,0.0,153,0.0,5124
155,1,15,0.0,154,0.0,5124
156,1,15,0.0,155,0.0,5124
157,1,15,0.0,156,0.0,5124
158,1,15,0.0,157,0.0,5124
159,1,15,0.0,158,0.0,5124
160,1,15,0.0,159,0.0,5124
161,1,15,0.0,160,0.0,5124
162,1,15,0.0,161,0.0,5124
163,1,15,0.0,162,0.0,5124
1,1,15,0.0,0,0.0,1515
2,1,15,0.0,1,0.0,1515
3,1,15,0.0,2,0.0,1515
4,1,15,0.0,3,0.0,1515
5,1,15,0.0,4,0.0,1515
6,1,15,0.0,5,0.0,1515
7,1,15,0.0,6,0.0,1515
8,1,15,0.0,7,0.0,1515
9,1,15,0.0,8,0.0,1515
10,1,15,0.0,9,0.0,1515
11,1,15,0.0,10,0.0,1515
12,1,15,0.0,11,0.0,1515
13,1,15,0.0,12,0.0,1515
14,1,15,0.0,13,0.0,1515
15,1,15,0.0,14,0.0,1515
16,1,15,0.0,15,0.0,1515
17,1,15,0.0,16,0.0,1515
18,1,15,0.0,17,0.0,1515
19,1,15,0.0,18,0.0,1515
20,1,15,0.0,19,0.0,1515
21,1,15,0.0,20,0.0,1515
22,1,15,0.0,21,0.0,1515
23,1,15,0.0,22,0.0,1515
24,1,15,0.0,23,0.0,1515
25,1,15,0.0,24,0.0,1515
26,1,15,0.0,25,0.0,1515
27,1,15,0.0,26,0.0,1515
28,1,15,0.0,27,0.0,1515
29,1,15,0.0,28,0.77,1515
30,1,15,0.0,29,0.63,1515
31,1,15,0.0,30,0.0,1515
32,1,15,0.0,31,0.0,1515
33,1,15,0.0,32,0.0,1515
34,1,15,0.0,33,0.0,1515
35,1,15,0.0,34,0.0,1515
36,1,15,0.0,35,0.0,1515
37,1,15,0.0,36,0.0,1515
38,1,15,0.0,37,0.0,1515
39,1,15,0.0,38,0.0,1515
40,1,15,0.0,39,0.0,1515
41,1,15,0.0,40,0.0,1515
42,1,15,0.0,41,0.0,1515
43,1,15,0.0,42,0.0,1515
44,1,15,0.0,43,0.0,1515
45,1,15,0.0,44,0.0,1515
46,1,15,0.0,45,0.0,1515
47,1,15,0.0,46,0.0,1515
48,1,15,0.0,47,0.0,1515
49,1,15,0.0,48,0.0,1515
50,1,15,0.0,49,0.0,1515
51,1,15,0.0,50,0.0,1515
52,1,15,0.0,51,0.0,1515
53,1,15,0.0,52,0.0,1515
54,1,15,0.0,53,0.0,1515
55,1,15,0.0,54,0.0,1515
56,1,15,0.0,55,0.0,1515
57,1,15,0.0,56,0.0,1515
58,1,15,0.0,57,0.0,1515
59,1,15,0.0,58,0.0,1515
60,1,15,0.0,59,0.0,1515
61,1,15,0.0,60,0.0,1515
62,1,15,0.0,61,0.0,1515
63,1,15,0.0,62,0.0,1515
64,1,15,0.0,63,0.0,1515
65,1,15,0.0,64,0.0,1515
66,1,15,0.0,65,0.0,1515
67,1,15,0.0,66,0.0,1515
68,1,15,0.0,67,0.0,1515
69,1,15,0.0,68,0.0,1515
70,1,15,0.0,69,0.0,1515
71,1,15,0.0,70,0.0,1515
72,1,15,0.0,71,0.0,1515
73,1,15,0.0,72,0.0,1515
74,1,15,0.0,73,0.0,1515
75,1,15,0.0,74,0.0,1515
76,1,15,0.0,75,0.0,1515
77,1,15,0.0,76,0.0,1515
78,1,15,0.0,77,0.0,1515
79,1,15,0.0,78,0.0,1515
80,1,15,0.0,79,0.0,1515
81,1,15,0.0,80,0.0,1515
82,1,15,0.0,81,0.0,1515
83,1,15,0.0,82,0.0,1515
84,1,15,0.0,83,0.0,1515
85,1,15,0.0,84,0.0,1515
86,1,15,0.0,85,0.0,1515
87,1,15,0.0,86,0.2,1515
88,1,15,0.0,87,1.0,1515
89,1,15,0.0,88,0.15,1515
90,1,15,0.0,89,0.0,1515
91,1,15,0.0,90,0.0,1515
92,1,15,0.0,91,0.0,1515
93,1,15,0.0,92,0.0,1515
94,1,15,0.0,93,0.0,1515
95,1,15,0.0,94,0.0,1515
96,1,15,0.0,95,0.51,1515
97,1,15,0.0,96,0.27,1515
98,1,15,0.0,97,0.0,1515
99,1,15,0.0,98,0.0,1515
100,1,15,0.0,99,0.0,1515
101,1,15,0.0,100,0.0,1515
102,1,15,0.0,101,0.0,1515
103,1,15,0.0,102,0.0,1515
104,1,15,0.0,103,0.0,1515
105,1,15,0.0,104,0.0,1515
106,1,15,0.0,105,0.0,1515
107,1,15,0.0,106,0.0,1515
108,1,15,0.0,107,0.0,1515
109,1,15,0.0,108,0.0,1515
110,1,15,0.0,109,0.0,1515
111,1,15,0.0,110,0.0,1515
112,1,15,0.0,111,0.0,1515
113,1,15,0.0,112,0.0,1515
114,1,15,0.0,113,0.0,1515
115,1,15,0.0,114,0.0,1515
116,1,15,0.0,115,0.0,1515
117,1,15,0.0,116,0.0,1515
118,1,15,0.0,117,0.0,1515
119,1,15,0.0,118,0.0,1515
120,1,15,0.0,119,0.0,1515
121,1,15,0.0,120,0.0,1515
122,1,15,0.0,121,0.0,1515
123,1,15,0.0,122,0.0,1515
124,1,15,0.0,123,0.0,1515
125,1,15,0.0,124,0.0,1515
126,1,15,0.0,125,0.0,1515
127,1,15,0.0,126,0.0,1515
128,1,15,0.0,127,0.0,1515
129,1,15,0.0,128,0.0,1515
130,1,15,0.0,129,0.0,1515
131,1,15,0.0,130,0.0,1515
132,1,15,0.0,131,0.0,1515
133,1,15,0.0,132,0.0,1515
134,1,15,0.0,133,0.0,1515
135,1,15,0.0,134,0.09,1515
136,1,15,0.0,135,0.66,1515
137,1,15,0.0,136,0.0,1515
138,1,15,0.0,137,0.0,1515
139,1,15,0.0,138,0.0,1515
140,1,15,0.0,139,0.0,1515
141,1,15,0.0,140,0.0,1515
142,1,15,0.0,141,0.0,1515
143,1,15,0.0,142,0.0,1515
144,1,15,0.0,143,0.0,1515
145,1,15,0.0,144,0.0,1515
146,1,15,0.0,145,0.0,1515
147,1,15,0.0,146,0.34,1515
148,1,15,0.0,147,0.41,1515
149,1,15,0.0,148,0.0,1515
150,1,15,0.0,149,0.0,1515
151,1,15,0.0,150,0.0,1515
152,1,15,0.0,151,0.0,1515
153,1,15,0.0,152,0.0,1515
154,1,15,0.0,153,0.0,1515
155,1,15,0.0,154,0.0,1515
156,1,15,0.0,155,0.0,1515
157,1,15,0.0,156,0.0,1515
158,1,15,0.0,157,0.0,1515
159,1,15,0.0,158,0.0,1515
160,1,15,0.0,159,0.0,1515
161,1,15,0.0,160,0.0,1515
162,1,15,0.0,161,0.0,1515
163,1,15,0.0,162,0.0,1515
1,1,15,0.0,0,0.0,5089
2,1,15,0.0,1,0.0,5089
3,1,15,0.0,2,0.0,5089
4,1,15,0.0,3,0.0,5089
5,1,15,0.0,4,0.0,5089
6,1,15,0.0,5,0.0,5089
7,1,15,0.0,6,0.0,5089
8,1,15,0.0,7,0.0,5089
9,1,15,0.0,8,0.0,5089
10,1,15,0.0,9,0.0,5089
11,1,15,0.0,10,0.9,5089
12,1,15,0.0,11,1.0,5089
13,1,15,0.0,12,0.06,5089
14,1,15,0.0,13,0.0,5089
15,1,15,0.0,14,0.0,5089
16,1,15,0.0,15,0.72,5089
17,1,15,0.0,16,0.0,5089
18,1,15,0.0,17,0.0,5089
19,1,15,0.0,18,0.0,5089
20,1,15,0.4,19,0.5,5089
21,1,15,0.67,20,0.0,5089
22,1,15,0.23,21,0.15,5089
23,1,15,0.0,22,0.55,5089
24,1,15,0.0,23,0.0,5089
25,1,15,0.0,24,0.0,5089
26,1,15,0.0,25,0.0,5089
27,1,15,0.0,26,0.0,5089
28,1,15,0.0,27,0.0,5089
29,1,15,0.0,28,0.0,5089
30,1,15,0.0,29,0.0,5089
31,1,15,0.0,30,0.0,5089
32,1,15,0.0,31,0.0,5089
33,1,15,0.0,32,0.8,5089
34,1,15,0.0,33,0.67,5089
35,1,15,0.0,34,1.0,5089
36,1,15,0.0,35,1.0,5089
37,1,15,0.0,36,0.75,5089
38,1,15,0.0,37,0.0,5089
39,1,15,0.0,38,0.0,5089
40,1,15,0.0,39,0.0,5089
41,1,15,0.0,40,0.0,5089
42,1,15,0.0,41,0.0,5089
43,1,15,0.0,42,0.0,5089
44,1,15,0.0,43,0.0,5089
45,1,15,0.0,44,0.0,5089
46,1,15,0.0,45,0.0,5089
47,1,15,0.0,46,0.0,5089
48,1,15,0.0,47,0.0,5089
49,1,15,0.0,48,0.0,5089
50,1,15,0.0,49,0.35,5089
51,1,15,0.0,50,1.0,5089
52,1,15,0.0,51,1.0,5089
53,1,15,0.0,52,1.0,5089
54,1,15,0.0,53,0.48,5089
55,1,15,0.0,54,0.48,5089
56,1,15,0.0,55,0.35,5089
57,1,15,0.0,56,1.0,5089
58,1,15,0.0,57,1.0,5089
59,1,15,0.0,58,0.2,5089
60,1,15,0.0,59,0.0,5089
61,1,15,0.0,60,0.0,5089
62,1,15,0.0,61,0.0,5089
63,1,15,0.0,62,0.0,5089
64,1,15,0.0,63,0.0,5089
65,1,15,0.0,64,0.0,5089
66,1,15,0.0,65,0.0,5089
67,1,15,0.0,66,0.0,5089
68,1,15,0.0,67,0.0,5089
69,1,15,0.0,68,0.7,5089
70,1,15,0.0,69,0.36,5089
71,1,15,0.0,70,0.0,5089
72,1,15,0.0,71,0.35,5089
73,1,15,0.0,72,0.85,5089
74,1,15,0.0,73,0.0,5089
75,1,15,0.0,74,0.0,5089
76,1,15,0.0,75,0.0,5089
77,1,15,0.0,76,0.0,5089
78,1,15,0.0,77,0.0,5089
79,1,15,0.0,78,0.0,5089
80,1,15,0.0,79,0.0,5089
81,1,15,0.0,80,0.0,5089
82,1,15,0.0,81,0.0,5089
83,1,15,0.0,82,0.0,5089
84,1,15,0.0,83,0.0,5089
85,1,15,0.0,84,0.0,5089
86,1,15,0.0,85,0.0,5089
87,1,15,0.0,86,0.66,5089
88,1,15,0.0,87,0.0,5089
89,1,15,0.0,88,0.0,5089
90,1,15,0.0,89,0.0,5089
91,1,15,0.0,90,0.0,5089
92,1,15,0.0,91,0.0,5089
93,1,15,0.0,92,0.0,5089
94,1,15,0.0,93,0.0,5089
95,1,15,0.0,94,0.0,5089
96,1,15,0.0,95,0.0,5089
97,1,15,0.0,96,0.0,5089
98,1,15,0.0,97,0.0,5089
99,1,15,0.0,98,0.0,5089
100,1,15,0.0,99,0.0,5089
101,1,15,0.0,100,0.0,5089
102,1,15,0.0,101,0.0,5089
103,1,15,0.0,102,0.0,5089
104,1,15,0.0,103,0.0,5089
105,1,15,0.0,104,0.0,5089
106,1,15,0.0,105,0.0,5089
107,1,15,0.0,106,0.0,5089
108,1,15,0.0,107,0.0,5089
109,1,15,0.0,108,0.0,5089
110,1,15,0.0,109,0.0,5089
111,1,15,0.0,110,0.0,5089
112,1,15,0.0,111,0.0,5089
113,1,15,0.0,112,0.0,5089
114,1,15,0.0,113,0.0,5089
115,1,15,0.0,114,0.0,5089
116,1,15,0.0,115,0.0,5089
117,1,15,0.0,116,0.0,5089
118,1,15,0.0,117,0.0,5089
119,1,15,0.0,118,0.0,5089
120,1,15,0.0,119,0.0,5089
121,1,15,0.0,120,0.0,5089
122,1,15,0.0,121,0.0,5089
123,1,15,0.0,122,0.0,5089
124,1,15,0.0,123,0.0,5089
125,1,15,0.0,124,0.0,5089
126,1,15,0.0,125,0.0,5089
127,1,15,0.0,126,0.0,5089
128,1,15,0.0,127,0.0,5089
129,1,15,0.0,128,0.0,5089
130,1,15,0.0,129,0.0,5089
131,1,15,0.0,130,0.0,5089
132,1,15,0.0,131,0.0,5089
133,1,15,0.0,132,0.0,5089
134,1,15,0.0,133,0.0,5089
135,1,15,0.0,134,0.0,5089
136,1,15,0.0,135,0.0,5089
137,1,15,0.0,136,0.0,5089
138,1,15,0.0,137,0.0,5089
139,1,15,0.0,138,0.0,5089
140,1,15,0.0,139,0.0,5089
141,1,15,0.0,140,0.0,5089
142,1,15,0.0,141,0.0,5089
143,1,15,0.0,142,0.0,5089
144,1,15,0.0,143,0.0,5089
145,1,15,0.0,144,0.0,5089
146,1,15,0.0,145,0.0,5089
147,1,15,0.0,146,0.0,5089
148,1,15,0.0,147,0.0,5089
149,1,15,0.0,148,0.0,5089
150,1,15,0.0,149,0.0,5089
151,1,15,0.0,150,0.0,5089
152,1,15,0.0,151,0.0,5089
153,1,15,0.0,152,0.0,5089
154,1,15,0.0,153,0.0,5089
155,1,15,0.0,154,0.0,5089
156,1,15,0.0,155,0.0,5089
157,1,15,0.0,156,0.0,5089
158,1,15,0.0,157,0.0,5089
159,1,15,0.0,158,0.0,5089
160,1,15,0.0,159,0.0,5089
161,1,15,0.0,160,0.0,5089
162,1,15,0.0,161,0.0,5089
163,1,15,0.0,162,0.0,5089
1,1,15,0.0,0,0.0,4201
2,1,15,0.0,1,0.0,4201
3,1,15,0.0,2,0.0,4201
4,1,15,0.0,3,0.0,4201
5,1,15,0.0,4,0.0,4201
6,1,15,0.0,5,0.0,4201
7,1,15,0.0,6,0.0,4201
8,1,15,0.0,7,0.0,4201
9,1,15,0.0,8,0.0,4201
10,1,15,0.0,9,0.0,4201
11,1,15,0.0,10,0.0,4201
12,1,15,0.0,11,0.0,4201
13,1,15,0.0,12,0.0,4201
14,1,15,0.0,13,0.0,4201
15,1,15,0.0,14,0.0,4201
16,1,15,0.0,15,0.0,4201
17,1,15,0.0,16,0.0,4201
18,1,15,0.0,17,0.0,4201
19,1,15,0.0,18,0.0,4201
20,1,15,0.0,19,0.0,4201
21,1,15,0.0,20,0.0,4201
22,1,15,0.0,21,0.0,4201
23,1,15,0.0,22,0.0,4201
24,1,15,0.0,23,0.0,4201
25,1,15,0.0,24,0.0,4201
26,1,15,0.0,25,0.0,4201
27,1,15,0.0,26,0.0,4201
28,1,15,0.0,27,0.0,4201
29,1,15,0.0,28,0.0,4201
30,1,15,0.0,29,0.0,4201
31,1,15,0.0,30,0.0,4201
32,1,15,0.0,31,0.0,4201
33,1,15,0.0,32,0.0,4201
34,1,15,0.0,33,0.0,4201
35,1,15,0.0,34,0.0,4201
36,1,15,0.0,35,0.0,4201
37,1,15,0.0,36,0.0,4201
38,1,15,0.0,37,0.0,4201
39,1,15,0.0,38,0.0,4201
40,1,15,0.0,39,0.0,4201
41,1,15,0.0,40,0.0,4201
42,1,15,0.0,41,0.0,4201
43,1,15,0.0,42,0.0,4201
44,1,15,0.0,43,0.0,4201
45,1,15,0.0,44,0.0,4201
46,1,15,0.0,45,0.0,4201
47,1,15,0.0,46,0.0,4201
48,1,15,0.0,47,0.0,4201
49,1,15,0.0,48,0.0,4201
50,1,15,0.0,49,0.0,4201
51,1,15,0.0,50,0.0,4201
52,1,15,0.0,51,0.0,4201
53,1,15,0.0,52,0.0,4201
54,1,15,0.0,53,0.0,4201
55,1,15,0.0,54,0.0,4201
56,1,15,0.0,55,0.0,4201
57,1,15,0.0,56,0.0,4201
58,1,15,0.0,57,0.0,4201
59,1,15,0.0,58,0.0,4201
60,1,15,0.0,59,0.0,4201
61,1,15,0.0,60,0.0,4201
62,1,15,0.0,61,0.0,4201
63,1,15,0.0,62,0.0,4201
64,1,15,0.0,63,0.0,4201
65,1,15,0.0,64,0.0,4201
66,1,15,0.0,65,0.0,4201
67,1,15,0.0,66,0.0,4201
68,1,15,0.0,67,0.0,4201
69,1,15,0.0,68,0.0,4201
70,1,15,0.0,69,0.0,4201
71,1,15,0.0,70,0.0,4201
72,1,15,0.0,71,0.0,4201
73,1,15,0.0,72,0.0,4201
74,1,15,0.0,73,0.0,4201
75,1,15,0.0,74,0.0,4201
76,1,15,0.0,75,0.0,4201
77,1,15,0.0,76,0.0,4201
78,1,15,0.0,77,0.0,4201
79,1,15,0.0,78,0.0,4201
80,1,15,0.0,79,0.0,4201
81,1,15,0.0,80,0.0,4201
82,1,15,0.0,81,0.0,4201
83,1,15,0.0,82,0.0,4201
84,1,15,0.0,83,0.0,4201
85,1,15,0.0,84,0.0,4201
86,1,15,0.0,85,0.0,4201
87,1,15,0.0,86,0.0,4201
88,1,15,0.0,87,0.0,4201
89,1,15,0.0,88,0.0,4201
90,1,15,0.0,89,0.0,4201
91,1,15,0.0,90,0.0,4201
92,1,15,0.0,91,0.0,4201
93,1,15,0.0,92,0.0,4201
94,1,15,0.0,93,0.0,4201
95,1,15,0.0,94,0.0,4201
96,1,15,0.0,95,0.0,4201
97,1,15,0.0,96,0.0,4201
98,1,15,0.0,97,0.0,4201
99,1,15,0.0,98,0.0,4201
100,1,15,0.0,99,0.0,4201
101,1,15,0.0,100,0.0,4201
102,1,15,0.0,101,0.0,4201
103,1,15,0.0,102,0.0,4201
104,1,15,0.0,103,0.0,4201
105,1,15,0.0,104,0.0,4201
106,1,15,0.0,105,0.0,4201
107,1,15,0.0,106,0.0,4201
108,1,15,0.0,107,0.0,4201
109,1,15,0.0,108,0.0,4201
110,1,15,0.0,109,0.0,4201
111,1,15,0.0,110,0.0,4201
112,1,15,0.0,111,0.0,4201
113,1,15,0.0,112,0.0,4201
114,1,15,0.0,113,0.0,4201
115,1,15,0.0,114,0.0,4201
116,1,15,0.0,115,0.0,4201
117,1,15,0.0,116,0.0,4201
118,1,15,0.0,117,0.0,4201
119,1,15,0.0,118,0.0,4201
120,1,15,0.0,119,0.0,4201
121,1,15,0.0,120,0.0,4201
122,1,15,0.0,121,0.0,4201
123,1,15,0.0,122,0.0,4201
124,1,15,0.0,123,0.0,4201
125,1,15,0.0,124,0.0,4201
126,1,15,0.0,125,0.0,4201
127,1,15,0.0,126,0.0,4201
128,1,15,0.0,127,0.0,4201
129,1,15,0.0,128,0.0,4201
130,1,15,0.0,129,0.0,4201
131,1,15,0.0,130,0.0,4201
132,1,15,0.0,131,0.0,4201
133,1,15,0.0,132,0.0,4201
134,1,15,0.0,133,0.0,4201
135,1,15,0.0,134,0.0,4201
136,1,15,0.0,135,0.0,4201
137,1,15,0.0,136,0.0,4201
138,1,15,0.0,137,0.0,4201
139,1,15,0.0,138,0.0,4201
140,1,15,0.0,139,0.0,4201
141,1,15,0.0,140,0.0,4201
142,1,15,0.0,141,0.0,4201
143,1,15,0.0,142,0.0,4201
144,1,15,0.0,143,0.0,4201
145,1,15,0.0,144,0.0,4201
146,1,15,0.0,145,0.0,4201
147,1,15,0.0,146,0.0,4201
148,1,15,0.0,147,0.0,4201
149,1,15,0.0,148,0.0,4201
150,1,15,0.0,149,0.0,4201
151,1,15,0.0,150,0.0,4201
152,1,15,0.0,151,0.0,4201
153,1,15,0.0,152,0.0,4201
154,1,15,0.0,153,0.0,4201
155,1,15,0.0,154,0.0,4201
156,1,15,0.0,155,0.0,4201
157,1,15,0.0,156,0.0,4201
158,1,15,0.0,157,0.0,4201
159,1,15,0.0,158,0.0,4201
160,1,15,0.0,159,0.0,4201
161,1,15,0.0,160,0.0,4201
162,1,15,0.0,161,0.0,4201
163,1,15,0.0,162,0.0,4201
1,1,16,0.0,0,0.0,6220
2,1,16,0.0,1,0.0,6220
3,1,16,0.0,2,0.0,6220
4,1,16,0.0,3,0.0,6220
5,1,16,0.0,4,0.0,6220
6,1,16,0.0,5,0.0,6220
7,1,16,0.0,6,0.0,6220
8,1,16,0.0,7,0.0,6220
9,1,16,0.0,8,0.0,6220
10,1,16,0.0,9,0.0,6220
11,1,16,0.0,10,0.0,6220
12,1,16,0.0,11,0.0,6220
13,1,16,0.0,12,0.0,6220
14,1,16,0.0,13,0.0,6220
15,1,16,0.0,14,0.0,6220
16,1,16,0.0,15,0.0,6220
17,1,16,0.0,16,0.0,6220
18,1,16,0.0,17,0.0,6220
19,1,16,0.0,18,0.0,6220
20,1,16,0.0,19,0.0,6220
21,1,16,0.0,20,0.0,6220
22,1,16,0.0,21,0.0,6220
23,1,16,0.0,22,0.0,6220
24,1,16,0.0,23,0.0,6220
25,1,16,0.0,24,0.0,6220
26,1,16,0.0,25,0.0,6220
27,1,16,0.0,26,0.0,6220
28,1,16,0.0,27,0.0,6220
29,1,16,0.0,28,0.0,6220
30,1,16,0.0,29,0.0,6220
31,1,16,0.0,30,0.0,6220
32,1,16,0.0,31,0.0,6220
33,1,16,0.0,32,0.0,6220
34,1,16,0.0,33,0.0,6220
35,1,16,0.0,34,0.0,6220
36,1,16,0.0,35,0.0,6220
37,1,16,0.0,36,0.0,6220
38,1,16,0.0,37,0.0,6220
39,1,16,0.0,38,0.0,6220
40,1,16,0.0,39,0.0,6220
41,1,16,0.0,40,0.0,6220
42,1,16,0.0,41,0.0,6220
43,1,16,0.0,42,0.0,6220
44,1,16,0.0,43,0.0,6220
45,1,16,0.0,44,0.0,6220
46,1,16,0.0,45,0.0,6220
47,1,16,0.0,46,0.0,6220
48,1,16,0.0,47,0.0,6220
49,1,16,0.0,48,0.0,6220
50,1,16,0.0,49,0.0,6220
51,1,16,0.0,50,0.0,6220
52,1,16,0.0,51,0.0,6220
53,1,16,0.0,52,0.0,6220
54,1,16,0.0,53,0.0,6220
55,1,16,0.0,54,0.0,6220
56,1,16,0.0,55,0.0,6220
57,1,16,0.0,56,0.0,6220
58,1,16,0.0,57,0.0,6220
59,1,16,0.0,58,0.0,6220
60,1,16,0.0,59,0.0,6220
61,1,16,0.0,60,0.0,6220
62,1,16,0.0,61,0.0,6220
63,1,16,0.0,62,0.0,6220
64,1,16,0.0,63,0.0,6220
65,1,16,0.0,64,0.0,6220
66,1,16,0.0,65,0.0,6220
67,1,16,0.0,66,0.0,6220
68,1,16,0.0,67,0.0,6220
69,1,16,0.0,68,0.0,6220
70,1,16,0.0,69,0.0,6220
71,1,16,0.0,70,0.0,6220
72,1,16,0.0,71,0.0,6220
73,1,16,0.0,72,0.0,6220
74,1,16,0.0,73,0.0,6220
75,1,16,0.0,74,0.0,6220
76,1,16,0.0,75,0.0,6220
77,1,16,0.0,76,0.0,6220
78,1,16,0.0,77,0.0,6220
79,1,16,0.0,78,0.0,6220
80,1,16,0.0,79,0.0,6220
81,1,16,0.0,80,0.0,6220
82,1,16,0.0,81,0.0,6220
83,1,16,0.0,82,0.0,6220
84,1,16,0.0,83,0.0,6220
85,1,16,0.0,84,0.0,6220
86,1,16,0.0,85,0.0,6220
87,1,16,0.0,86,0.0,6220
88,1,16,0.0,87,0.0,6220
89,1,16,0.0,88,0.0,6220
90,1,16,0.0,89,0.0,6220
91,1,16,0.71,90,0.0,6220
92,1,16,1.0,91,0.0,6220
93,1,16,0.29,92,0.0,6220
94,1,16,0.0,93,0.0,6220
95,1,16,0.0,94,0.0,6220
96,1,16,0.0,95,0.0,6220
97,1,16,0.0,96,0.0,6220
98,1,16,0.0,97,0.0,6220
99,1,16,0.0,98,0.0,6220
100,1,16,0.0,99,0.0,6220
101,1,16,0.0,100,0.0,6220
102,1,16,0.0,101,0.0,6220
103,1,16,0.0,102,0.0,6220
104,1,16,0.0,103,0.0,6220
105,1,16,0.0,104,0.0,6220
106,1,16,0.0,105,0.0,6220
107,1,16,0.11,106,0.0,6220
108,1,16,1.0,107,0.0,6220
109,1,16,0.69,108,0.0,6220
110,1,16,0.0,109,0.0,6220
111,1,16,0.0,110,0.0,6220
112,1,16,0.0,111,0.0,6220
113,1,16,0.0,112,0.0,6220
114,1,16,0.0,113,0.0,6220
115,1,16,0.0,114,0.0,6220
116,1,16,0.0,115,0.0,6220
117,1,16,0.0,116,0.0,6220
118,1,16,0.0,117,0.0,6220
119,1,16,0.0,118,0.0,6220
120,1,16,0.0,119,0.0,6220
121,1,16,0.0,120,0.0,6220
122,1,16,0.0,121,0.0,6220
123,1,16,0.0,122,0.0,6220
124,1,16,0.0,123,0.0,6220
125,1,16,0.0,124,0.0,6220
126,1,16,0.0,125,0.0,6220
127,1,16,0.0,126,0.0,6220
128,1,16,0.0,127,0.0,6220
129,1,16,0.0,128,0.0,6220
130,1,16,0.0,129,0.0,6220
131,1,16,0.0,130,0.0,6220
132,1,16,0.0,131,0.32,6220
133,1,16,0.0,132,0.0,6220
134,1,16,0.0,133,0.0,6220
135,1,16,0.0,134,0.0,6220
136,1,16,0.0,135,0.0,6220
137,1,16,0.0,136,0.0,6220
138,1,16,0.0,137,0.0,6220
139,1,16,0.0,138,0.0,6220
140,1,16,0.0,139,0.0,6220
141,1,16,0.0,140,0.0,6220
142,1,16,0.0,141,0.0,6220
143,1,16,0.0,142,0.0,6220
144,1,16,0.0,143,0.0,6220
145,1,16,0.0,144,0.0,6220
146,1,16,0.0,145,0.0,6220
147,1,16,0.0,146,0.0,6220
148,1,16,0.0,147,0.0,6220
149,1,16,0.0,148,0.0,6220
150,1,16,0.0,149,0.0,6220
151,1,16,0.0,150,0.0,6220
152,1,16,0.0,151,0.0,6220
153,1,16,0.0,152,0.0,6220
154,1,16,0.0,153,0.0,6220
155,1,16,0.0,154,0.0,6220
156,1,16,0.0,155,0.0,6220
157,1,16,0.0,156,0.0,6220
158,1,16,0.0,157,0.0,6220
159,1,16,0.0,158,0.0,6220
160,1,16,0.0,159,0.0,6220
161,1,16,0.0,160,0.0,6220
162,1,16,0.0,161,0.0,6220
163,1,16,0.0,162,0.0,6220
1,1,16,0.0,0,0.0,5835
