alliance,canonicalX,canonicalY,fingerprint,index,kind,matchNumber,tSec,teamNumber,x,y
red,0.4377,0.6076,fake-5669-4-red-right-45385,8,path,4,20.0,5669,0.4377,0.6076
red,0.6359,0.7315,fake-5669-4-red-right-45385,0,shot,4,5.0,5669,0.6359,0.7315
blue,0.6763,0.6665,fake-4201-4-blue-right-35675,0,path,4,0.0,4201,0.3237,0.6665
blue,0.638,0.7009,fake-4201-4-blue-right-35675,1,path,4,1.54,4201,0.362,0.7009
blue,0.6172,0.6918,fake-4201-4-blue-right-35675,2,path,4,3.08,4201,0.3828,0.6918
blue,0.5664,0.7167,fake-4201-4-blue-right-35675,3,path,4,4.62,4201,0.4336,0.7167
blue,0.5601,0.7291,fake-4201-4-blue-right-35675,4,path,4,6.15,4201,0.4399,0.7291
blue,0.5394,0.7552,fake-4201-4-blue-right-35675,5,path,4,7.69,4201,0.4606,0.7552
blue,0.499,0.7365,fake-4201-4-blue-right-35675,6,path,4,9.23,4201,0.501,0.7365
blue,0.5059,0.7426,fake-4201-4-blue-right-35675,7,path,4,10.77,4201,0.4941,0.7426
blue,0.49539999999999995,0.7347,fake-4201-4-blue-right-35675,8,path,4,12.31,4201,0.5046,0.7347
blue,0.5012,0.7047,fake-4201-4-blue-right-35675,9,path,4,13.85,4201,0.4988,0.7047
blue,0.4294,0.6898,fake-4201-4-blue-right-35675,10,path,4,15.38,4201,0.5706,0.6898
blue,0.4032,0.7011,fake-4201-4-blue-right-35675,11,path,4,16.92,4201,0.5968,0.7011
blue,0.41379999999999995,0.6735,fake-4201-4-blue-right-35675,12,path,4,18.46,4201,0.5862,0.6735
blue,0.382,0.6722,fake-4201-4-blue-right-35675,13,path,4,20.0,4201,0.618,0.6722
blue,0.4032,0.7011,fake-4201-4-blue-right-35675,0,shot,4,16.92,4201,0.5968,0.7011
blue,0.657,0.6583,fake-11096-4-blue-right-60471,0,path,4,0.0,11096,0.343,0.6583
blue,0.6069,0.669,fake-11096-4-blue-right-60471,1,path,4,1.67,11096,0.3931,0.669
blue,0.6154999999999999,0.669,fake-11096-4-blue-right-60471,2,path,4,3.33,11096,0.3845,0.669
blue,0.5684,0.7036,fake-11096-4-blue-right-60471,3,path,4,5.0,11096,0.4316,0.7036
blue,0.5625,0.7398,fake-11096-4-blue-right-60471,4,path,4,6.67,11096,0.4375,0.7398
blue,0.5355,0.7322,fake-11096-4-blue-right-60471,5,path,4,8.33,11096,0.4645,0.7322
blue,0.5032,0.7597,fake-11096-4-blue-right-60471,6,path,4,10.0,11096,0.4968,0.7597
blue,0.488,0.7449,fake-11096-4-blue-right-60471,7,path,4,11.67,11096,0.512,0.7449
blue,0.48760000000000003,0.7229,fake-11096-4-blue-right-60471,8,path,4,13.33,11096,0.5124,0.7229
blue,0.45389999999999997,0.7286,fake-11096-4-blue-right-60471,9,path,4,15.0,11096,0.5461,0.7286
blue,0.46509999999999996,0.7284,fake-11096-4-blue-right-60471,10,path,4,16.67,11096,0.5349,0.7284
blue,0.44799999999999995,0.7113,fake-11096-4-blue-right-60471,11,path,4,18.33,11096,0.552,0.7113
blue,0.4144,0.6997,fake-11096-4-blue-right-60471,12,path,4,20.0,11096,0.5856,0.6997
blue,0.488,0.7449,fake-11096-4-blue-right-60471,0,shot,4,11.67,11096,0.512,0.7449
blue,0.44799999999999995,0.7113,fake-11096-4-blue-right-60471,1,shot,4,18.33,11096,0.552,0.7113
blue,0.6768000000000001,0.7013,fake-4964-4-blue-right-96157,0,path,4,0.0,4964,0.3232,0.7013
blue,0.6683,0.7353,fake-4964-4-blue-right-96157,1,path,4,1.54,4964,0.3317,0.7353
blue,0.6109,0.7237,fake-4964-4-blue-right-96157,2,path,4,3.08,4964,0.3891,0.7237
blue,0.5490999999999999,0.7371,fake-4964-4-blue-right-96157,3,path,4,4.62,4964,0.4509,0.7371
blue,0.5574,0.7618,fake-4964-4-blue-right-96157,4,path,4,6.15,4964,0.4426,0.7618
blue,0.5109,0.7686,fake-4964-4-blue-right-96157,5,path,4,7.69,4964,0.4891,0.7686
blue,0.5271,0.7889,fake-4964-4-blue-right-96157,6,path,4,9.23,4964,0.4729,0.7889
blue,0.4851,0.7492,fake-4964-4-blue-right-96157,7,path,4,10.77,4964,0.5149,0.7492
blue,0.5254,0.7154,fake-4964-4-blue-right-96157,8,path,4,12.31,4964,0.4746,0.7154
blue,0.4615,0.732,fake-4964-4-blue-right-96157,9,path,4,13.85,4964,0.5385,0.732
blue,0.44220000000000004,0.7012,fake-4964-4-blue-right-96157,10,path,4,15.38,4964,0.5578,0.7012
blue,0.3964,0.6522,fake-4964-4-blue-right-96157,11,path,4,16.92,4964,0.6036,0.6522
blue,0.3994,0.659,fake-4964-4-blue-right-96157,12,path,4,18.46,4964,0.6006,0.659
blue,0.40159999999999996,0.616,fake-4964-4-blue-right-96157,13,path,4,20.0,4964,0.5984,0.616
blue,0.6109,0.7237,fake-4964-4-blue-right-96157,0,shot,4,3.08,4964,0.3891,0.7237
blue,0.5109,0.7686,fake-4964-4-blue-right-96157,1,shot,4,7.69,4964,0.4891,0.7686
blue,0.5254,0.7154,fake-4964-4-blue-right-96157,2,shot,4,12.31,4964,0.4746,0.7154
red,0.6934,0.3048,fake-5137-5-red-left-29030,0,path,5,0.0,5137,0.6934,0.3048
red,0.6609,0.3343,fake-5137-5-red-left-29030,1,path,5,1.54,5137,0.6609,0.3343
red,0.6382,0.3574,fake-5137-5-red-left-29030,2,path,5,3.08,5137,0.6382,0.3574
red,0.6161,0.3805,fake-5137-5-red-left-29030,3,path,5,4.62,5137,0.6161,0.3805
red,0.6053,0.4085,fake-5137-5-red-left-29030,4,path,5,6.15,5137,0.6053,0.4085
red,0.5733,0.4102,fake-5137-5-red-left-29030,5,path,5,7.69,5137,0.5733,0.4102
red,0.58,0.4621,fake-5137-5-red-left-29030,6,path,5,9.23,5137,0.58,0.4621
red,0.5463,0.4656,fake-5137-5-red-left-29030,7,path,5,10.77,5137,0.5463,0.4656
red,0.528,0.4228,fake-5137-5-red-left-29030,8,path,5,12.31,5137,0.528,0.4228
red,0.497,0.4264,fake-5137-5-red-left-29030,9,path,5,13.85,5137,0.497,0.4264
red,0.4516,0.4082,fake-5137-5-red-left-29030,10,path,5,15.38,5137,0.4516,0.4082
red,0.4448,0.4037,fake-5137-5-red-left-29030,11,path,5,16.92,5137,0.4448,0.4037
red,0.4408,0.3653,fake-5137-5-red-left-29030,12,path,5,18.46,5137,0.4408,0.3653
red,0.4347,0.3352,fake-5137-5-red-left-29030,13,path,5,20.0,5137,0.4347,0.3352
red,0.58,0.4621,fake-5137-5-red-left-29030,0,shot,5,9.23,5137,0.58,0.4621
red,0.4408,0.3653,fake-5137-5-red-left-29030,1,shot,5,18.46,5137,0.4408,0.3653
red,0.6618,0.3837,fake-5089-5-red-left-85302,0,path,5,0.0,5089,0.6618,0.3837
red,0.6363,0.3678,fake-5089-5-red-left-85302,1,path,5,1.54,5089,0.6363,0.3678
red,0.625,0.3929,fake-5089-5-red-left-85302,2,path,5,3.08,5089,0.625,0.3929
red,0.5959,0.3967,fake-5089-5-red-left-85302,3,path,5,4.62,5089,0.5959,0.3967
red,0.5958,0.4043,fake-5089-5-red-left-85302,4,path,5,6.15,5089,0.5958,0.4043
red,0.5956,0.3746,fake-5089-5-red-left-85302,5,path,5,7.69,5089,0.5956,0.3746
red,0.5413,0.3843,fake-5089-5-red-left-85302,6,path,5,9.23,5089,0.5413,0.3843
red,0.5544,0.396,fake-5089-5-red-left-85302,7,path,5,10.77,5089,0.5544,0.396
red,0.529,0.3739,fake-5089-5-red-left-85302,8,path,5,12.31,5089,0.529,0.3739
red,0.5232,0.3616,fake-5089-5-red-left-85302,9,path,5,13.85,5089,0.5232,0.3616
red,0.4872,0.3565,fake-5089-5-red-left-85302,10,path,5,15.38,5089,0.4872,0.3565
red,0.4908,0.3334,fake-5089-5-red-left-85302,11,path,5,16.92,5089,0.4908,0.3334
red,0.4381,0.3134,fake-5089-5-red-left-85302,12,path,5,18.46,5089,0.4381,0.3134
red,0.4378,0.2858,fake-5089-5-red-left-85302,13,path,5,20.0,5089,0.4378,0.2858
red,0.5956,0.3746,fake-5089-5-red-left-85302,0,shot,5,7.69,5089,0.5956,0.3746
red,0.6565,0.7016,fake-6000-5-red-right-54418,0,path,5,0.0,6000,0.6565,0.7016
red,0.6624,0.6971,fake-6000-5-red-right-54418,1,path,5,2.22,6000,0.6624,0.6971
red,0.6171,0.6939,fake-6000-5-red-right-54418,2,path,5,4.44,6000,0.6171,0.6939
red,0.5759,0.7419,fake-6000-5-red-right-54418,3,path,5,6.67,6000,0.5759,0.7419
red,0.5685,0.7191,fake-6000-5-red-right-54418,4,path,5,8.89,6000,0.5685,0.7191
red,0.5368,0.7288,fake-6000-5-red-right-54418,5,path,5,11.11,6000,0.5368,0.7288
red,0.5241,0.7313,fake-6000-5-red-right-54418,6,path,5,13.33,6000,0.5241,0.7313
red,0.5063,0.7167,fake-6000-5-red-right-54418,7,path,5,15.56,6000,0.5063,0.7167
red,0.4544,0.6634,fake-6000-5-red-right-54418,8,path,5,17.78,6000,0.4544,0.6634
red,0.4235,0.6695,fake-6000-5-red-right-54418,9,path,5,20.0,6000,0.4235,0.6695
red,0.6171,0.6939,fake-6000-5-red-right-54418,0,shot,5,4.44,6000,0.6171,0.6939
red,0.5241,0.7313,fake-6000-5-red-right-54418,1,shot,5,13.33,6000,0.5241,0.7313
blue,0.6819,0.6734,fake-7042-5-blue-right-46123,0,path,5,0.0,7042,0.3181,0.6734
blue,0.6002000000000001,0.6898,fake-7042-5-blue-right-46123,1,path,5,2.22,7042,0.3998,0.6898
blue,0.6098,0.7234,fake-7042-5-blue-right-46123,2,path,5,4.44,7042,0.3902,0.7234
blue,0.5421,0.7366,fake-7042-5-blue-right-46123,3,path,5,6.67,7042,0.4579,0.7366
blue,0.5312,0.7242,fake-7042-5-blue-right-46123,4,path,5,8.89,7042,0.4688,0.7242
blue,0.524,0.7219,fake-7042-5-blue-right-46123,5,path,5,11.11,7042,0.476,0.7219
blue,0.4786,0.7049,fake-7042-5-blue-right-46123,6,path,5,13.33,7042,0.5214,0.7049
blue,0.44299999999999995,0.6944,fake-7042-5-blue-right-46123,7,path,5,15.56,7042,0.557,0.6944
blue,0.4496,0.6674,fake-7042-5-blue-right-46123,8,path,5,17.78,7042,0.5504,0.6674
blue,0.39559999999999995,0.6651,fake-7042-5-blue-right-46123,9,path,5,20.0,7042,0.6044,0.6651
blue,0.5421,0.7366,fake-7042-5-blue-right-46123,0,shot,5,6.67,7042,0.4579,0.7366
blue,0.5312,0.7242,fake-7042-5-blue-right-46123,1,shot,5,8.89,7042,0.4688,0.7242
blue,0.6758,0.4864,fake-7230-5-blue-center-40329,0,path,5,0.0,7230,0.3242,0.4864
blue,0.6454,0.4957,fake-7230-5-blue-center-40329,1,path,5,1.67,7230,0.3546,0.4957
blue,0.5728,0.5462,fake-7230-5-blue-center-40329,2,path,5,3.33,7230,0.4272,0.5462
blue,0.5695,0.5533,fake-7230-5-blue-center-40329,3,path,5,5.0,7230,0.4305,0.5533
blue,0.5728,0.5881,fake-7230-5-blue-center-40329,4,path,5,6.67,7230,0.4272,0.5881
blue,0.52,0.5944,fake-7230-5-blue-center-40329,5,path,5,8.33,7230,0.48,0.5944
blue,0.5089,0.6032,fake-7230-5-blue-center-40329,6,path,5,10.0,7230,0.4911,0.6032
blue,0.5125,0.6151,fake-7230-5-blue-center-40329,7,path,5,11.67,7230,0.4875,0.6151
blue,0.49850000000000005,0.5955,fake-7230-5-blue-center-40329,8,path,5,13.33,7230,0.5015,0.5955
blue,0.4385,0.5506,fake-7230-5-blue-center-40329,9,path,5,15.0,7230,0.5615,0.5506
blue,0.45740000000000003,0.535,fake-7230-5-blue-center-40329,10,path,5,16.67,7230,0.5426,0.535
blue,0.42469999999999997,0.5269,fake-7230-5-blue-center-40329,11,path,5,18.33,7230,0.5753,0.5269
blue,0.3941,0.5036,fake-7230-5-blue-center-40329,12,path,5,20.0,7230,0.6059,0.5036
blue,0.5728,0.5881,fake-7230-5-blue-center-40329,0,shot,5,6.67,7230,0.4272,0.5881
blue,0.45740000000000003,0.535,fake-7230-5-blue-center-40329,1,shot,5,16.67,7230,0.5426,0.535
blue,0.42469999999999997,0.5269,fake-7230-5-blue-center-40329,2,shot,5,18.33,7230,0.5753,0.5269
blue,0.6405000000000001,0.6927,fake-6072-5-blue-right-42108,0,path,5,0.0,6072,0.3595,0.6927
blue,0.6547000000000001,0.721,fake-6072-5-blue-right-42108,1,path,5,1.54,6072,0.3453,0.721
blue,0.6261,0.7406,fake-6072-5-blue-right-42108,2,path,5,3.08,6072,0.3739,0.7406
blue,0.6175999999999999,0.718,fake-6072-5-blue-right-42108,3,path,5,4.62,6072,0.3824,0.718
blue,0.5795,0.7488,fake-6072-5-blue-right-42108,4,path,5,6.15,6072,0.4205,0.7488
blue,0.5219,0.7495,fake-6072-5-blue-right-42108,5,path,5,7.69,6072,0.4781,0.7495
blue,0.5066999999999999,0.7772,fake-6072-5-blue-right-42108,6,path,5,9.23,6072,0.4933,0.7772
blue,0.47909999999999997,0.7611,fake-6072-5-blue-right-42108,7,path,5,10.77,6072,0.5209,0.7611
blue,0.48429999999999995,0.7388,fake-6072-5-blue-right-42108,8,path,5,12.31,6072,0.5157,0.7388
blue,0.4617,0.7043,fake-6072-5-blue-right-42108,9,path,5,13.85,6072,0.5383,0.7043
blue,0.4618,0.7098,fake-6072-5-blue-right-42108,10,path,5,15.38,6072,0.5382,0.7098
blue,0.4145,0.6597,fake-6072-5-blue-right-42108,11,path,5,16.92,6072,0.5855,0.6597
blue,0.4054,0.6674,fake-6072-5-blue-right-42108,12,path,5,18.46,6072,0.5946,0.6674
blue,0.4265,0.6507,fake-6072-5-blue-right-42108,13,path,5,20.0,6072,0.5735,0.6507
blue,0.6261,0.7406,fake-6072-5-blue-right-42108,0,shot,5,3.08,6072,0.3739,0.7406
blue,0.5066999999999999,0.7772,fake-6072-5-blue-right-42108,1,shot,5,9.23,6072,0.4933,0.7772
red,0.6982,0.4499,fake-5857-6-red-center-14388,0,path,6,0.0,5857,0.6982,0.4499
red,0.6478,0.4465,fake-5857-6-red-center-14388,1,path,6,1.43,5857,0.6478,0.4465
red,0.6511,0.4854,fake-5857-6-red-center-14388,2,path,6,2.86,5857,0.6511,0.4854
red,0.5927,0.5214,fake-5857-6-red-center-14388,3,path,6,4.29,5857,0.5927,0.5214
red,0.5912,0.5433,fake-5857-6-red-center-14388,4,path,6,5.71,5857,0.5912,0.5433
red,0.5488,0.5572,fake-5857-6-red-center-14388,5,path,6,7.14,5857,0.5488,0.5572
red,0.5379,0.5976,fake-5857-6-red-center-14388,6,path,6,8.57,5857,0.5379,0.5976
red,0.5534,0.592,fake-5857-6-red-center-14388,7,path,6,10.0,5857,0.5534,0.592
red,0.4996,0.5921,fake-5857-6-red-center-14388,8,path,6,11.43,5857,0.4996,0.5921
red,0.5111,0.5857,fake-5857-6-red-center-14388,9,path,6,12.86,5857,0.5111,0.5857
red,0.4946,0.5704,fake-5857-6-red-center-14388,10,path,6,14.29,5857,0.4946,0.5704
red,0.4714,0.577,fake-5857-6-red-center-14388,11,path,6,15.71,5857,0.4714,0.577
red,0.4545,0.5897,fake-5857-6-red-center-14388,12,path,6,17.14,5857,0.4545,0.5897
red,0.4364,0.5674,fake-5857-6-red-center-14388,13,path,6,18.57,5857,0.4364,0.5674
red,0.4466,0.5602,fake-5857-6-red-center-14388,14,path,6,20.0,5857,0.4466,0.5602
red,0.5927,0.5214,fake-5857-6-red-center-14388,0,shot,6,4.29,5857,0.5927,0.5214
red,0.4545,0.5897,fake-5857-6-red-center-14388,1,shot,6,17.14,5857,0.4545,0.5897
red,0.4364,0.5674,fake-5857-6-red-center-14388,2,shot,6,18.57,5857,0.4364,0.5674
red,0.6605,0.5035,fake-4415-6-red-center-96578,0,path,6,0.0,4415,0.6605,0.5035
red,0.6413,0.5261,fake-4415-6-red-center-96578,1,path,6,1.67,4415,0.6413,0.5261
red,0.6528,0.5268,fake-4415-6-red-center-96578,2,path,6,3.33,4415,0.6528,0.5268
red,0.5904,0.5511,fake-4415-6-red-center-96578,3,path,6,5.0,4415,0.5904,0.5511
red,0.5457,0.5494,fake-4415-6-red-center-96578,4,path,6,6.67,4415,0.5457,0.5494
red,0.5512,0.5752,fake-4415-6-red-center-96578,5,path,6,8.33,4415,0.5512,0.5752
red,0.5235,0.5833,fake-4415-6-red-center-96578,6,path,6,10.0,4415,0.5235,0.5833
red,0.5061,0.5521,fake-4415-6-red-center-96578,7,path,6,11.67,4415,0.5061,0.5521
red,0.5038,0.5655,fake-4415-6-red-center-96578,8,path,6,13.33,4415,0.5038,0.5655
red,0.5079,0.5496,fake-4415-6-red-center-96578,9,path,6,15.0,4415,0.5079,0.5496
red,0.4924,0.5166,fake-4415-6-red-center-96578,10,path,6,16.67,4415,0.4924,0.5166
red,0.4719,0.5187,fake-4415-6-red-center-96578,11,path,6,18.33,4415,0.4719,0.5187
red,0.4197,0.4736,fake-4415-6-red-center-96578,12,path,6,20.0,4415,0.4197,0.4736
red,0.6528,0.5268,fake-4415-6-red-center-96578,0,shot,6,3.33,4415,0.6528,0.5268
red,0.5061,0.5521,fake-4415-6-red-center-96578,1,shot,6,11.67,4415,0.5061,0.5521
red,0.7197,0.5256,fake-3476-6-red-center-26302,0,path,6,0.0,3476,0.7197,0.5256
red,0.6379,0.55,fake-3476-6-red-center-26302,1,path,6,2.5,3476,0.6379,0.55
red,0.5877,0.545,fake-3476-6-red-center-26302,2,path,6,5.0,3476,0.5877,0.545
red,0.5762,0.5646,fake-3476-6-red-center-26302,3,path,6,7.5,3476,0.5762,0.5646
red,0.5162,0.568,fake-3476-6-red-center-26302,4,path,6,10.0,3476,0.5162,0.568
red,0.4855,0.5397,fake-3476-6-red-center-26302,5,path,6,12.5,3476,0.4855,0.5397
red,0.4567,0.5137,fake-3476-6-red-center-26302,6,path,6,15.0,3476,0.4567,0.5137
red,0.4715,0.5174,fake-3476-6-red-center-26302,7,path,6,17.5,3476,0.4715,0.5174
red,0.4581,0.4769,fake-3476-6-red-center-26302,8,path,6,20.0,3476,0.4581,0.4769
red,0.5877,0.545,fake-3476-6-red-center-26302,0,shot,6,5.0,3476,0.5877,0.545
red,0.4715,0.5174,fake-3476-6-red-center-26302,1,shot,6,17.5,3476,0.4715,0.5174
blue,0.6302,0.3297,fake-9505-6-blue-left-30465,0,path,6,0.0,9505,0.3698,0.3297
blue,0.644,0.3631,fake-9505-6-blue-left-30465,1,path,6,1.82,9505,0.356,0.3631
blue,0.616,0.3672,fake-9505-6-blue-left-30465,2,path,6,3.64,9505,0.384,0.3672
blue,0.5772999999999999,0.3644,fake-9505-6-blue-left-30465,3,path,6,5.45,9505,0.4227,0.3644
blue,0.5734,0.3848,fake-9505-6-blue-left-30465,4,path,6,7.27,9505,0.4266,0.3848
blue,0.5429999999999999,0.4154,fake-9505-6-blue-left-30465,5,path,6,9.09,9505,0.457,0.4154
blue,0.5014000000000001,0.4002,fake-9505-6-blue-left-30465,6,path,6,10.91,9505,0.4986,0.4002
blue,0.4597,0.3807,fake-9505-6-blue-left-30465,7,path,6,12.73,9505,0.5403,0.3807
blue,0.4969,0.3736,fake-9505-6-blue-left-30465,8,path,6,14.55,9505,0.5031,0.3736
blue,0.4195,0.3508,fake-9505-6-blue-left-30465,9,path,6,16.36,9505,0.5805,0.3508
blue,0.392,0.3408,fake-9505-6-blue-left-30465,10,path,6,18.18,9505,0.608,0.3408
blue,0.38639999999999997,0.338,fake-9505-6-blue-left-30465,11,path,6,20.0,9505,0.6136,0.338
blue,0.5014000000000001,0.4002,fake-9505-6-blue-left-30465,0,shot,6,10.91,9505,0.4986,0.4002
blue,0.6351,0.3804,fake-4-6-blue-left-50407,0,path,6,0.0,4,0.3649,0.3804
blue,0.6334,0.3834,fake-4-6-blue-left-50407,1,path,6,2.22,4,0.3666,0.3834
blue,0.5851999999999999,0.4252,fake-4-6-blue-left-50407,2,path,6,4.44,4,0.4148,0.4252
blue,0.5555,0.4225,fake-4-6-blue-left-50407,3,path,6,6.67,4,0.4445,0.4225
blue,0.5024,0.4324,fake-4-6-blue-left-50407,4,path,6,8.89,4,0.4976,0.4324
blue,0.4818,0.4207,fake-4-6-blue-left-50407,5,path,6,11.11,4,0.5182,0.4207
blue,0.4666,0.3964,fake-4-6-blue-left-50407,6,path,6,13.33,4,0.5334,0.3964
blue,0.47330000000000005,0.3552,fake-4-6-blue-left-50407,7,path,6,15.56,4,0.5267,0.3552
blue,0.39239999999999997,0.3389,fake-4-6-blue-left-50407,8,path,6,17.78,4,0.6076,0.3389
blue,0.39680000000000004,0.28,fake-4-6-blue-left-50407,9,path,6,20.0,4,0.6032,0.28
blue,0.5024,0.4324,fake-4-6-blue-left-50407,0,shot,6,8.89,4,0.4976,0.4324
blue,0.4666,0.3964,fake-4-6-blue-left-50407,1,shot,6,13.33,4,0.5334,0.3964
blue,0.6598999999999999,0.2852,fake-2584-6-blue-left-53384,0,path,6,0.0,2584,0.3401,0.2852
blue,0.6045,0.3078,fake-2584-6-blue-left-53384,1,path,6,2.5,2584,0.3955,0.3078
blue,0.6074999999999999,0.3778,fake-2584-6-blue-left-53384,2,path,6,5.0,2584,0.3925,0.3778
blue,0.5658000000000001,0.4025,fake-2584-6-blue-left-53384,3,path,6,7.5,2584,0.4342,0.4025
blue,0.5643,0.4478,fake-2584-6-blue-left-53384,4,path,6,10.0,2584,0.4357,0.4478
blue,0.5287,0.4222,fake-2584-6-blue-left-53384,5,path,6,12.5,2584,0.4713,0.4222
blue,0.4254,0.4024,fake-2584-6-blue-left-53384,6,path,6,15.0,2584,0.5746,0.4024
blue,0.44189999999999996,0.3443,fake-2584-6-blue-left-53384,7,path,6,17.5,2584,0.5581,0.3443
blue,0.35550000000000004,0.3803,fake-2584-6-blue-left-53384,8,path,6,20.0,2584,0.6445,0.3803
blue,0.5287,0.4222,fake-2584-6-blue-left-53384,0,shot,6,12.5,2584,0.4713,0.4222
blue,0.44189999999999996,0.3443,fake-2584-6-blue-left-53384,1,shot,6,17.5,2584,0.5581,0.3443
red,0.6599,0.7061,fake-4999-7-red-right-53439,0,path,7,0.0,4999,0.6599,0.7061
red,0.672,0.7142,fake-4999-7-red-right-53439,1,path,7,2.0,4999,0.672,0.7142
red,0.6315,0.6994,fake-4999-7-red-right-53439,2,path,7,4.0,4999,0.6315,0.6994
red,0.6204,0.7382,fake-4999-7-red-right-53439,3,path,7,6.0,4999,0.6204,0.7382
red,0.6117,0.7176,fake-4999-7-red-right-53439,4,path,7,8.0,4999,0.6117,0.7176
red,0.5404,0.731,fake-4999-7-red-right-53439,5,path,7,10.0,4999,0.5404,0.731
red,0.4854,0.7145,fake-4999-7-red-right-53439,6,path,7,12.0,4999,0.4854,0.7145
red,0.5081,0.6917,fake-4999-7-red-right-53439,7,path,7,14.0,4999,0.5081,0.6917
red,0.5118,0.6715,fake-4999-7-red-right-53439,8,path,7,16.0,4999,0.5118,0.6715
red,0.4684,0.6493,fake-4999-7-red-right-53439,9,path,7,18.0,4999,0.4684,0.6493
red,0.4316,0.6557,fake-4999-7-red-right-53439,10,path,7,20.0,4999,0.4316,0.6557
red,0.6204,0.7382,fake-4999-7-red-right-53439,0,shot,7,6.0,4999,0.6204,0.7382
red,0.4854,0.7145,fake-4999-7-red-right-53439,1,shot,7,12.0,4999,0.4854,0.7145
red,0.6611,0.4856,fake-1836-7-red-center-77794,0,path,7,0.0,1836,0.6611,0.4856
red,0.6213,0.5235,fake-1836-7-red-center-77794,1,path,7,1.67,1836,0.6213,0.5235
red,0.6039,0.5523,fake-1836-7-red-center-77794,2,path,7,3.33,1836,0.6039,0.5523
red,0.591,0.5721,fake-1836-7-red-center-77794,3,path,7,5.0,1836,0.591,0.5721
red,0.6265,0.5671,fake-1836-7-red-center-77794,4,path,7,6.67,1836,0.6265,0.5671
red,0.571,0.6035,fake-1836-7-red-center-77794,5,path,7,8.33,1836,0.571,0.6035
red,0.5173,0.6196,fake-1836-7-red-center-77794,6,path,7,10.0,1836,0.5173,0.6196
red,0.5416,0.5909,fake-1836-7-red-center-77794,7,path,7,11.67,1836,0.5416,0.5909
red,0.5213,0.5999,fake-1836-7-red-center-77794,8,path,7,13.33,1836,0.5213,0.5999
red,0.473,0.5516,fake-1836-7-red-center-77794,9,path,7,15.0,1836,0.473,0.5516
red,0.441,0.5199,fake-1836-7-red-center-77794,10,path,7,16.67,1836,0.441,0.5199
red,0.4857,0.5248,fake-1836-7-red-center-77794,11,path,7,18.33,1836,0.4857,0.5248
red,0.4062,0.5028,fake-1836-7-red-center-77794,12,path,7,20.0,1836,0.4062,0.5028
red,0.5173,0.6196,fake-1836-7-red-center-77794,0,shot,7,10.0,1836,0.5173,0.6196
red,0.4857,0.5248,fake-1836-7-red-center-77794,1,shot,7,18.33,1836,0.4857,0.5248
red,0.7188,0.536,fake-1661-7-red-center-60519,0,path,7,0.0,1661,0.7188,0.536
red,0.6553,0.5492,fake-1661-7-red-center-60519,1,path,7,1.43,1661,0.6553,0.5492
red,0.627,0.5417,fake-1661-7-red-center-60519,2,path,7,2.86,1661,0.627,0.5417
red,0.6201,0.5526,fake-1661-7-red-center-60519,3,path,7,4.29,1661,0.6201,0.5526
red,0.6056,0.5699,fake-1661-7-red-center-60519,4,path,7,5.71,1661,0.6056,0.5699
red,0.6074,0.5619,fake-1661-7-red-center-60519,5,path,7,7.14,1661,0.6074,0.5619
red,0.5732,0.594,fake-1661-7-red-center-60519,6,path,7,8.57,1661,0.5732,0.594
red,0.5401,0.5766,fake-1661-7-red-center-60519,7,path,7,10.0,1661,0.5401,0.5766
red,0.5145,0.5826,fake-1661-7-red-center-60519,8,path,7,11.43,1661,0.5145,0.5826
red,0.542,0.542,fake-1661-7-red-center-60519,9,path,7,12.86,1661,0.542,0.542
red,0.4938,0.5238,fake-1661-7-red-center-60519,10,path,7,14.29,1661,0.4938,0.5238
red,0.5014,0.5178,fake-1661-7-red-center-60519,11,path,7,15.71,1661,0.5014,0.5178
red,0.4381,0.5157,fake-1661-7-red-center-60519,12,path,7,17.14,1661,0.4381,0.5157
red,0.44,0.484,fake-1661-7-red-center-60519,13,path,7,18.57,1661,0.44,0.484
red,0.4105,0.4612,fake-1661-7-red-center-60519,14,path,7,20.0,1661,0.4105,0.4612
red,0.542,0.542,fake-1661-7-red-center-60519,0,shot,7,12.86,1661,0.542,0.542
blue,0.622,0.354,fake-980-7-blue-left-24598,0,path,7,0.0,980,0.378,0.354
blue,0.5897,0.3529,fake-980-7-blue-left-24598,1,path,7,2.22,980,0.4103,0.3529
blue,0.6349,0.3728,fake-980-7-blue-left-24598,2,path,7,4.44,980,0.3651,0.3728
blue,0.5798,0.3951,fake-980-7-blue-left-24598,3,path,7,6.67,980,0.4202,0.3951
blue,0.5176000000000001,0.4103,fake-980-7-blue-left-24598,4,path,7,8.89,980,0.4824,0.4103
blue,0.5019,0.4014,fake-980-7-blue-left-24598,5,path,7,11.11,980,0.4981,0.4014
blue,0.42869999999999997,0.3924,fake-980-7-blue-left-24598,6,path,7,13.33,980,0.5713,0.3924
blue,0.4507,0.3684,fake-980-7-blue-left-24598,7,path,7,15.56,980,0.5493,0.3684
blue,0.39980000000000004,0.2923,fake-980-7-blue-left-24598,8,path,7,17.78,980,0.6002,0.2923
blue,0.3973,0.3184,fake-980-7-blue-left-24598,9,path,7,20.0,980,0.6027,0.3184
blue,0.6349,0.3728,fake-980-7-blue-left-24598,0,shot,7,4.44,980,0.3651,0.3728
blue,0.39980000000000004,0.2923,fake-980-7-blue-left-24598,1,shot,7,17.78,980,0.6002,0.2923
